utterance_id,emotion,speaker_gender,crop_side,start,end,path,vlm_analysis
Ses04F_impro05_M014,fru,M,right,136.07,142.1,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M014.avi,
Ses04F_impro05_M015,fru,M,right,142.1,145.81,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M015.avi,
Ses04F_impro05_M016,fru,M,right,145.91,153.85,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M016.avi,
Ses04F_impro05_M017,fru,M,right,153.89,159.76,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M017.avi,
Ses04F_impro05_M018,fru,M,right,159.76,166.27,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M018.avi,
Ses04F_impro05_M019,fru,M,right,166.6,169.38,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M019.avi,
Ses04F_impro05_M020,fru,M,right,169.73,171.03,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M020.avi,
Ses04F_impro05_M021,fru,M,right,172.31,176.51,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M021.avi,
Ses04F_impro05_M022,fru,M,right,176.53,178.92,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M022.avi,
Ses04F_impro05_M023,fru,M,right,180.83,183.79,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M023.avi,
Ses04F_impro05_M024,fru,M,right,190.99,195.15,utterance_clips/Session4/Ses04F_impro05/Ses04F_impro05_M024.avi,
Ses04F_impro06_F000,sad,F,left,23.3151,25.33,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F000.avi,
Ses04F_impro06_F001,sad,F,left,55.07,67.07,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F001.avi,
Ses04F_impro06_F002,sad,F,left,77.8679,100.05,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F002.avi,
Ses04F_impro06_F003,sad,F,left,111.44,113.39,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F003.avi,
Ses04F_impro06_F004,sad,F,left,122.86,138.77,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F004.avi,
Ses04F_impro06_F005,sad,F,left,138.9,154.19,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F005.avi,
Ses04F_impro06_F006,sad,F,left,156.99,159.94,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F006.avi,
Ses04F_impro06_F007,sad,F,left,184.47,187.3903,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F007.avi,
Ses04F_impro06_F008,hap,F,left,197.94,206.12,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F008.avi,
Ses04F_impro06_F009,hap,F,left,206.75,209.8,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F009.avi,
Ses04F_impro06_F010,sad,F,left,223.63,225.49,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_F010.avi,
Ses04F_impro06_M000,sad,M,right,11.483,23.4953,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M000.avi,
Ses04F_impro06_M001,sad,M,right,30.9,55.26,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M001.avi,
Ses04F_impro06_M002,sad,M,right,66.92,75.8044,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M002.avi,
Ses04F_impro06_M003,sad,M,right,100.43,102.08,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M003.avi,
Ses04F_impro06_M004,neu,M,right,102.67,109.43,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M004.avi,
Ses04F_impro06_M005,sad,M,right,109.43,113.45,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M005.avi,
Ses04F_impro06_M006,neu,M,right,113.45,117.61,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M006.avi,
Ses04F_impro06_M007,neu,M,right,117.71,124.66,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M007.avi,
Ses04F_impro06_M008,sad,M,right,154.57,156.89,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M008.avi,
Ses04F_impro06_M009,sad,M,right,160.264,172.44,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M009.avi,
Ses04F_impro06_M010,sad,M,right,176.04,178.36,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M010.avi,
Ses04F_impro06_M011,sad,M,right,191.14,198.38,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M011.avi,
Ses04F_impro06_M012,neu,M,right,205.69,206.93,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M012.avi,
Ses04F_impro06_M013,sad,M,right,208.27,223.45,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M013.avi,
Ses04F_impro06_M014,sad,M,right,225.31,227.08,utterance_clips/Session4/Ses04F_impro06/Ses04F_impro06_M014.avi,
Ses04F_impro07_F000,exc,F,left,4.84,6.97,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F000.avi,
Ses04F_impro07_F001,exc,F,left,7.62,9.68,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F001.avi,
Ses04F_impro07_F002,exc,F,left,10.05,11.67,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F002.avi,
Ses04F_impro07_F003,exc,F,left,12.18,13.62,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F003.avi,
Ses04F_impro07_F004,exc,F,left,16.1639,18.956,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F004.avi,
Ses04F_impro07_F005,exc,F,left,19.74,24.33,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F005.avi,
Ses04F_impro07_F006,exc,F,left,24.38,26.82,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F006.avi,
Ses04F_impro07_F007,exc,F,left,32.37,35.3588,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F007.avi,
Ses04F_impro07_F008,exc,F,left,35.37,37.66,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F008.avi,
Ses04F_impro07_F009,exc,F,left,39.12,41.5,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F009.avi,
Ses04F_impro07_F010,exc,F,left,43.43,47.8,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F010.avi,
Ses04F_impro07_F011,exc,F,left,48.05,49.87,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F011.avi,
Ses04F_impro07_F012,exc,F,left,50.52,54.47,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F012.avi,
Ses04F_impro07_F013,exc,F,left,54.54,57.0,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F013.avi,
Ses04F_impro07_F014,exc,F,left,58.68,64.35,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F014.avi,
Ses04F_impro07_F015,exc,F,left,66.29,68.79,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F015.avi,
Ses04F_impro07_F016,exc,F,left,68.81,73.37,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F016.avi,
Ses04F_impro07_F017,exc,F,left,74.73,77.57,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F017.avi,
Ses04F_impro07_F018,exc,F,left,78.4253,82.64,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F018.avi,
Ses04F_impro07_F019,xxx,F,left,83.15,84.19,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F019.avi,
Ses04F_impro07_F020,xxx,F,left,84.94,91.44,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F020.avi,
Ses04F_impro07_F021,exc,F,left,97.9,102.1,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F021.avi,
Ses04F_impro07_F022,exc,F,left,102.58,106.0339,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F022.avi,
Ses04F_impro07_F023,xxx,F,left,108.46,109.79,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F023.avi,
Ses04F_impro07_F024,exc,F,left,110.39,117.04,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F024.avi,
Ses04F_impro07_F025,xxx,F,left,117.62,119.35,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F025.avi,
Ses04F_impro07_F026,xxx,F,left,119.57,122.66,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F026.avi,
Ses04F_impro07_F027,exc,F,left,122.9,124.99,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F027.avi,
Ses04F_impro07_F028,exc,F,left,125.02,127.32,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F028.avi,
Ses04F_impro07_F029,exc,F,left,127.8,130.42,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F029.avi,
Ses04F_impro07_F030,exc,F,left,133.28,137.9,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F030.avi,
Ses04F_impro07_F031,exc,F,left,139.15,141.46,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F031.avi,
Ses04F_impro07_F032,exc,F,left,141.51,143.61,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F032.avi,
Ses04F_impro07_F033,exc,F,left,144.92,146.39,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F033.avi,
Ses04F_impro07_F034,xxx,F,left,150.28,153.62,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F034.avi,
Ses04F_impro07_F035,exc,F,left,164.26,166.54,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F035.avi,
Ses04F_impro07_F036,exc,F,left,181.07,182.12,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F036.avi,
Ses04F_impro07_F037,xxx,F,left,182.22,185.83,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F037.avi,
Ses04F_impro07_F038,exc,F,left,186.95,189.66,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F038.avi,
Ses04F_impro07_F039,exc,F,left,192.16,195.31,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F039.avi,
Ses04F_impro07_F040,exc,F,left,199.68,202.65,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F040.avi,
Ses04F_impro07_F041,exc,F,left,204.54,207.21,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F041.avi,
Ses04F_impro07_F042,exc,F,left,208.53,210.02,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F042.avi,
Ses04F_impro07_F043,xxx,F,left,210.61,213.02,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F043.avi,
Ses04F_impro07_F044,exc,F,left,220.68,222.13,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F044.avi,
Ses04F_impro07_F045,xxx,F,left,222.47,228.08,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F045.avi,
Ses04F_impro07_F046,xxx,F,left,231.75,233.87,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F046.avi,
Ses04F_impro07_F047,exc,F,left,239.87,241.32,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F047.avi,
Ses04F_impro07_F048,exc,F,left,242.95,247.06,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F048.avi,
Ses04F_impro07_F049,exc,F,left,249.83,255.87,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F049.avi,
Ses04F_impro07_F050,exc,F,left,255.93,258.38,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F050.avi,
Ses04F_impro07_F051,exc,F,left,259.31,262.95,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F051.avi,
Ses04F_impro07_F052,exc,F,left,264.12,266.75,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F052.avi,
Ses04F_impro07_F053,xxx,F,left,273.23,276.76,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F053.avi,
Ses04F_impro07_F054,xxx,F,left,277.0,278.18,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F054.avi,
Ses04F_impro07_F055,xxx,F,left,278.52,281.14,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F055.avi,
Ses04F_impro07_F056,xxx,F,left,283.93,285.87,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F056.avi,
Ses04F_impro07_F057,xxx,F,left,285.89,291.06,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F057.avi,
Ses04F_impro07_F058,exc,F,left,295.88,301.19,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F058.avi,
Ses04F_impro07_F059,exc,F,left,302.82,304.6,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F059.avi,
Ses04F_impro07_F060,exc,F,left,305.36,306.6,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F060.avi,
Ses04F_impro07_F061,exc,F,left,307.32,309.12,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F061.avi,
Ses04F_impro07_F062,exc,F,left,309.43,310.83,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F062.avi,
Ses04F_impro07_F063,exc,F,left,311.66,314.29,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F063.avi,
Ses04F_impro07_F064,exc,F,left,314.4017,316.2543,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F064.avi,
Ses04F_impro07_F065,exc,F,left,316.58,317.72,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F065.avi,
Ses04F_impro07_F066,exc,F,left,318.74,328.39,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F066.avi,
Ses04F_impro07_F067,xxx,F,left,329.03,331.4,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F067.avi,
Ses04F_impro07_F068,xxx,F,left,331.46,333.66,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F068.avi,
Ses04F_impro07_F069,xxx,F,left,334.41,335.92,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F069.avi,
Ses04F_impro07_F070,exc,F,left,337.43,340.94,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F070.avi,
Ses04F_impro07_F071,xxx,F,left,346.32,350.53,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F071.avi,
Ses04F_impro07_F072,xxx,F,left,354.7,358.97,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F072.avi,
Ses04F_impro07_F073,xxx,F,left,359.0,364.79,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F073.avi,
Ses04F_impro07_F074,exc,F,left,366.87,377.05,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F074.avi,
Ses04F_impro07_F075,xxx,F,left,389.35,390.96,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F075.avi,
Ses04F_impro07_F076,xxx,F,left,391.32,394.41,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F076.avi,
Ses04F_impro07_F077,xxx,F,left,397.74,399.59,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F077.avi,
Ses04F_impro07_F078,exc,F,left,399.61,402.67,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F078.avi,
Ses04F_impro07_F079,exc,F,left,403.41,404.54,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_F079.avi,
Ses04F_impro07_M000,neu,M,right,2.41,5.28,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M000.avi,
Ses04F_impro07_M001,exc,M,right,6.62,7.98,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M001.avi,
Ses04F_impro07_M002,sur,M,right,9.31,10.45,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M002.avi,
Ses04F_impro07_M003,sur,M,right,11.24,12.49,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M003.avi,
Ses04F_impro07_M004,xxx,M,right,13.09,18.44,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M004.avi,
Ses04F_impro07_M005,exc,M,right,18.69,21.4,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M005.avi,
Ses04F_impro07_M006,exc,M,right,22.99,25.84,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M006.avi,
Ses04F_impro07_M007,xxx,M,right,26.48,32.52,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M007.avi,
Ses04F_impro07_M008,xxx,M,right,37.95,40.62,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M008.avi,
Ses04F_impro07_M009,neu,M,right,40.85,45.6,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M009.avi,
Ses04F_impro07_M010,xxx,M,right,45.7,49.09,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M010.avi,
Ses04F_impro07_M011,xxx,M,right,49.29,51.7,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M011.avi,
Ses04F_impro07_M012,xxx,M,right,51.86,54.43,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M012.avi,
Ses04F_impro07_M013,neu,M,right,55.83,59.18,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M013.avi,
Ses04F_impro07_M014,xxx,M,right,63.99,67.13,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M014.avi,
Ses04F_impro07_M015,xxx,M,right,67.16,69.06,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M015.avi,
Ses04F_impro07_M016,neu,M,right,69.21,71.32,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M016.avi,
Ses04F_impro07_M017,neu,M,right,71.67,75.2,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M017.avi,
Ses04F_impro07_M018,neu,M,right,76.52,78.27,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M018.avi,
Ses04F_impro07_M019,neu,M,right,82.22,83.86,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M019.avi,
Ses04F_impro07_M020,neu,M,right,83.89,85.33,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M020.avi,
Ses04F_impro07_M021,neu,M,right,90.36,98.61,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M021.avi,
Ses04F_impro07_M022,neu,M,right,101.47,103.24,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M022.avi,
Ses04F_impro07_M023,neu,M,right,103.27,104.84,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M023.avi,
Ses04F_impro07_M024,xxx,M,right,105.63,108.84,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M024.avi,
Ses04F_impro07_M025,xxx,M,right,109.2613,111.97,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M025.avi,
Ses04F_impro07_M026,neu,M,right,114.53,120.72,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M026.avi,
Ses04F_impro07_M027,xxx,M,right,122.23,123.24,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M027.avi,
Ses04F_impro07_M028,exc,M,right,124.31,125.35,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M028.avi,
Ses04F_impro07_M029,xxx,M,right,127.25,128.71,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M029.avi,
Ses04F_impro07_M030,xxx,M,right,130.07,134.08,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M030.avi,
Ses04F_impro07_M031,neu,M,right,135.05,137.84,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M031.avi,
Ses04F_impro07_M032,neu,M,right,137.8732,140.69,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M032.avi,
Ses04F_impro07_M033,neu,M,right,140.75,141.79,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M033.avi,
Ses04F_impro07_M034,exc,M,right,141.81,146.29,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M034.avi,
Ses04F_impro07_M035,neu,M,right,146.38,150.89,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M035.avi,
Ses04F_impro07_M036,exc,M,right,153.25,157.6043,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M036.avi,
Ses04F_impro07_M037,exc,M,right,157.62,165.92,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M037.avi,
Ses04F_impro07_M038,exc,M,right,166.43,172.88,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M038.avi,
Ses04F_impro07_M039,exc,M,right,172.93,181.78,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M039.avi,
Ses04F_impro07_M040,exc,M,right,181.83,183.22,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M040.avi,
Ses04F_impro07_M041,exc,M,right,185.33,187.45,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M041.avi,
Ses04F_impro07_M042,exc,M,right,189.36,192.42,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M042.avi,
Ses04F_impro07_M043,exc,M,right,193.56,200.9,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M043.avi,
Ses04F_impro07_M044,neu,M,right,202.25,204.97,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M044.avi,
Ses04F_impro07_M045,exc,M,right,205.55,208.69,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M045.avi,
Ses04F_impro07_M046,exc,M,right,208.98,211.34,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M046.avi,
Ses04F_impro07_M047,xxx,M,right,212.22,218.11,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M047.avi,
Ses04F_impro07_M048,xxx,M,right,218.15,223.3,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M048.avi,
Ses04F_impro07_M049,exc,M,right,227.61,232.27,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M049.avi,
Ses04F_impro07_M050,exc,M,right,233.38,240.37,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M050.avi,
Ses04F_impro07_M051,neu,M,right,240.46,243.75,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M051.avi,
Ses04F_impro07_M052,xxx,M,right,246.62,250.16,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M052.avi,
Ses04F_impro07_M053,xxx,M,right,258.27,259.6,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M053.avi,
Ses04F_impro07_M054,xxx,M,right,262.58,264.95,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M054.avi,
Ses04F_impro07_M055,xxx,M,right,266.4,273.58,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M055.avi,
Ses04F_impro07_M056,xxx,M,right,274.37,277.2593,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M056.avi,
Ses04F_impro07_M057,neu,M,right,277.76,279.3,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M057.avi,
Ses04F_impro07_M058,neu,M,right,280.32,284.39,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M058.avi,
Ses04F_impro07_M059,neu,M,right,284.92,287.7,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M059.avi,
Ses04F_impro07_M060,neu,M,right,288.75,290.95,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M060.avi,
Ses04F_impro07_M061,neu,M,right,291.0026,296.67,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M061.avi,
Ses04F_impro07_M062,neu,M,right,300.36,303.13,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M062.avi,
Ses04F_impro07_M063,neu,M,right,304.32,305.55,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M063.avi,
Ses04F_impro07_M064,neu,M,right,306.23,307.72,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M064.avi,
Ses04F_impro07_M065,xxx,M,right,308.81,309.95,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M065.avi,
Ses04F_impro07_M066,neu,M,right,310.45,312.05,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M066.avi,
Ses04F_impro07_M067,neu,M,right,312.4,314.44,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M067.avi,
Ses04F_impro07_M068,xxx,M,right,314.68,316.1,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M068.avi,
Ses04F_impro07_M069,xxx,M,right,316.15,317.13,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M069.avi,
Ses04F_impro07_M070,exc,M,right,317.6239,318.9403,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M070.avi,
Ses04F_impro07_M071,neu,M,right,326.23,331.65,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M071.avi,
Ses04F_impro07_M072,neu,M,right,331.92,334.76,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M072.avi,
Ses04F_impro07_M073,neu,M,right,336.42,337.64,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M073.avi,
Ses04F_impro07_M074,xxx,M,right,337.6681,342.2545,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M074.avi,
Ses04F_impro07_M075,xxx,M,right,342.3,346.79,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M075.avi,
Ses04F_impro07_M076,neu,M,right,346.81,350.66,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M076.avi,
Ses04F_impro07_M077,neu,M,right,350.73,355.54,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M077.avi,
Ses04F_impro07_M078,xxx,M,right,356.06,359.05,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M078.avi,
Ses04F_impro07_M079,neu,M,right,362.7,367.6,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M079.avi,
Ses04F_impro07_M080,neu,M,right,375.6,384.01,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M080.avi,
Ses04F_impro07_M081,xxx,M,right,384.03,389.74,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M081.avi,
Ses04F_impro07_M082,neu,M,right,390.56,393.11,utterance_clips/Session4/Ses04F_impro07/Ses04F_impro07_M082.avi,
